Unnamed: 0,beds,baths,size,price,beds_baths_total,sqft_per_room,zip_code_freq
1366,1,1.0,1100.0,745000.0,2.0,366.6666666666667,83
1367,2,1.0,730.0,545000.0,3.0,182.5,78
1368,4,2.0,1170.0,390000.0,6.0,167.14285714285714,44
1369,4,3.0,2240.0,625000.0,7.0,280.0,100
1370,4,2.0,1750.0,855000.0,6.0,250.0,170
1371,2,2.0,1695.0,1150000.0,4.0,339.0,80
1372,5,3.0,2480.0,1135000.0,8.0,275.55555555555554,151
1373,4,2.5,1420.0,760000.0,6.5,189.33333333333334,166
1374,2,1.0,990.0,474000.0,3.0,247.5,61
1375,2,1.0,1520.0,820000.0,3.0,380.0,151
1376,5,2.0,2100.0,599950.0,7.0,262.5,33
1377,3,3.0,1740.0,1010000.0,6.0,248.57142857142858,60
1378,2,2.0,1760.0,750000.0,4.0,352.0,33
1379,2,2.0,1021.0,981250.0,4.0,204.2,23
1380,4,3.5,3018.0,1795000.0,7.5,355.05882352941177,166
1381,2,1.5,1024.0,495000.0,3.5,227.55555555555554,170
1382,1,1.0,945.0,385000.0,2.0,315.0,61
1383,2,1.0,2380.0,640000.0,3.0,595.0,33
1384,5,5.0,3810.0,1180000.0,10.0,346.3636363636364,27
1385,2,2.5,1048.0,899000.0,4.5,190.54545454545453,57
1386,3,1.5,1610.0,1106000.0,4.5,292.72727272727275,109
1387,1,1.0,701.0,315000.0,2.0,233.66666666666666,170
1388,4,2.5,2213.0,1075000.0,6.5,295.06666666666666,83
1389,2,2.0,1071.0,719000.0,4.0,214.2,70
1390,2,1.0,850.0,813000.0,3.0,212.5,83
1391,3,3.0,1280.0,900000.0,6.0,182.85714285714286,166
1392,3,1.0,980.0,700000.0,4.0,196.0,70
1393,4,3.5,3840.0,1250000.0,7.5,451.7647058823529,100
1394,2,2.0,1006.0,650000.0,4.0,201.2,57
1395,4,2.0,1450.0,1185000.0,6.0,207.14285714285714,61
1396,4,2.0,2140.0,960000.0,6.0,305.7142857142857,60
1397,4,3.0,2480.0,1605000.0,7.0,310.0,166
1398,5,2.0,2420.0,960000.0,7.0,302.5,151
1399,3,4.5,1760.0,1440000.0,7.5,207.05882352941177,61
1400,2,2.0,1170.0,624999.0,4.0,234.0,113
1401,3,2.0,1730.0,910000.0,5.0,288.3333333333333,78
1402,1,1.0,376.0,1000000.0,2.0,125.33333333333333,72
1403,1,1.0,636.0,450000.0,2.0,212.0,60
1404,3,2.0,1940.0,895000.0,5.0,323.3333333333333,83
1405,4,2.5,3400.0,2100000.0,6.5,453.3333333333333,57
1406,3,2.0,1360.0,830000.0,5.0,226.66666666666666,78
1407,2,2.0,875.0,656500.0,4.0,175.0,88
1408,6,2.0,2230.0,700000.0,8.0,247.77777777777777,100
1409,5,2.0,4190.0,2300000.0,7.0,523.75,70
1410,3,2.5,2220.0,1167500.0,5.5,341.53846153846155,151
1411,2,1.0,830.0,450000.0,3.0,207.5,151
1412,3,2.5,2090.0,820000.0,5.5,321.53846153846155,33
1413,3,1.0,1210.0,795000.0,4.0,242.0,70
1414,2,1.0,691.0,998000.0,3.0,172.75,60
1415,3,2.5,1820.0,690000.0,5.5,280.0,100
1416,4,2.5,3105.0,1040000.0,6.5,414.0,170
1417,4,2.0,1680.0,517500.0,6.0,240.0,44
1418,3,2.0,2495.0,1250000.0,5.0,415.8333333333333,73
1419,5,3.0,2450.0,1270000.0,8.0,272.22222222222223,113
1420,4,2.0,2787.0,1207000.0,6.0,398.14285714285717,109
1421,5,3.5,3310.0,1637500.0,8.5,348.42105263157896,60
1422,2,2.0,1699.0,640000.0,4.0,339.8,61
1423,5,4.0,3180.0,2100000.0,9.0,318.0,73
1424,5,2.5,3350.0,1275000.0,7.5,394.11764705882354,80
1425,2,2.0,1365.0,799000.0,4.0,273.0,109
1426,3,3.0,1660.0,1200000.0,6.0,237.14285714285714,151
1427,3,1.5,1880.0,489000.0,4.5,341.8181818181818,100
1428,1,1.0,580.0,395000.0,2.0,193.33333333333334,60
1429,3,2.0,1270.0,590000.0,5.0,211.66666666666666,41
1430,3,1.0,860.0,699000.0,4.0,172.0,78
1431,1,1.0,580.0,475000.0,2.0,193.33333333333334,109
1432,3,3.5,1840.0,1025000.0,6.5,245.33333333333334,151
1433,1,1.0,615.0,315000.0,2.0,205.0,72
1434,5,3.0,2140.0,850000.0,8.0,237.77777777777777,78
1435,2,2.0,1437.0,969950.0,4.0,287.4,109
1436,2,1.5,1390.0,759950.0,3.5,308.8888888888889,83
1437,2,1.5,870.0,700000.0,3.5,193.33333333333334,170
1438,5,4.5,2840.0,500000.0,9.5,270.4761904761905,57
1439,3,2.0,2260.0,877000.0,5.0,376.6666666666667,83
1440,2,2.0,886.0,660000.0,4.0,177.2,88
1441,1,1.0,505.0,325000.0,2.0,168.33333333333334,60
1442,2,1.0,1048.0,760000.0,3.0,262.0,59
1443,4,2.0,1800.0,1100000.0,6.0,257.14285714285717,151
1444,2,2.0,1390.0,954500.0,4.0,278.0,88
1445,3,2.5,2600.0,1475000.0,5.5,400.0,60
1446,4,2.0,2640.0,780000.0,6.0,377.14285714285717,44
1447,2,1.5,1020.0,765000.0,3.5,226.66666666666666,60
1448,3,3.0,2630.0,1130000.0,6.0,375.7142857142857,170
1449,4,3.5,2910.0,1865000.0,7.5,342.3529411764706,113
1450,3,2.0,1580.0,1000000.0,5.0,263.3333333333333,88
1451,2,1.0,885.0,389000.0,3.0,221.25,73
1452,3,2.0,2100.0,1325000.0,5.0,350.0,88
1453,4,2.0,2010.0,1250000.0,6.0,287.14285714285717,73
1454,4,2.0,1480.0,830000.0,6.0,211.42857142857142,80
1455,3,2.0,1560.0,1180000.0,5.0,260.0,151
1456,1,1.0,889.0,648888.0,2.0,296.3333333333333,59
1457,1,1.0,664.0,322000.0,2.0,221.33333333333334,60
1458,2,2.0,804.0,465600.0,4.0,160.8,83
1459,4,2.0,2080.0,975000.0,6.0,297.14285714285717,73
1460,2,1.0,910.0,800000.0,3.0,227.5,151
1461,3,2.5,1620.0,875100.0,5.5,249.23076923076923,78
1462,3,3.5,1970.0,868500.0,6.5,262.6666666666667,73
1463,3,2.0,1720.0,869000.0,5.0,286.6666666666667,88
1464,4,2.0,1545.0,1253000.0,6.0,220.71428571428572,166
1465,3,2.5,1710.0,1190000.0,5.5,263.0769230769231,170
1466,1,2.0,1141.0,699950.0,3.0,285.25,109
1467,2,3.0,1276.0,520000.0,5.0,212.66666666666666,78
1468,2,1.5,1978.0,858000.0,3.5,439.55555555555554,100
1469,2,1.0,1060.0,700000.0,3.0,265.0,78
1470,5,3.5,3220.0,820000.0,8.5,338.94736842105266,166
1471,4,2.0,1170.0,530000.0,6.0,167.14285714285714,44
1472,3,2.0,1770.0,660000.0,5.0,295.0,100
1473,2,2.0,1420.0,690000.0,4.0,284.0,83
1474,4,2.5,2980.0,1445000.0,6.5,397.3333333333333,78
1475,4,1.5,1630.0,734950.0,5.5,250.76923076923077,61
1476,1,1.0,743.0,522250.0,2.0,247.66666666666666,60
1477,2,1.0,680.0,625000.0,3.0,170.0,78
1478,2,1.0,900.0,409050.0,3.0,225.0,44
1479,1,1.0,635.0,380000.0,2.0,211.66666666666666,59
1480,5,3.5,3400.0,3340000.0,8.5,357.89473684210526,61
1481,3,2.0,1300.0,735000.0,5.0,216.66666666666666,166
1482,2,2.0,1094.0,675000.0,4.0,218.8,109
1483,3,2.5,1763.0,1125000.0,5.5,271.2307692307692,151
1484,2,1.0,940.0,550000.0,3.0,235.0,100
1485,3,2.5,1820.0,990000.0,5.5,280.0,166
1486,1,1.0,650.0,468000.0,2.0,216.66666666666666,59
1487,2,2.0,1200.0,705000.0,4.0,240.0,109
1488,3,2.0,1939.0,1070000.0,5.0,323.1666666666667,61
1489,4,2.0,1780.0,1181500.0,6.0,254.28571428571428,151
1490,3,2.0,2370.0,1180000.0,5.0,395.0,70
1491,2,2.5,1411.0,830000.0,4.5,256.54545454545456,151
1492,2,1.0,512.0,312000.0,3.0,128.0,166
1493,4,2.5,2360.0,1750000.0,6.5,314.6666666666667,72
1494,3,2.0,2630.0,1290000.0,5.0,438.3333333333333,151
1495,5,3.0,2700.0,1025000.0,8.0,300.0,70
1496,1,1.0,605.0,370000.0,2.0,201.66666666666666,166
1497,2,1.0,767.0,349950.0,3.0,191.75,60
1498,2,1.0,1015.0,650000.0,3.0,253.75,60
1499,2,2.0,1245.0,330000.0,4.0,249.0,44
1500,1,1.0,513.0,315000.0,2.0,171.0,59
1501,1,1.0,780.0,500000.0,2.0,260.0,78
1502,4,3.0,2050.0,920000.0,7.0,256.25,60
1503,2,2.0,1060.0,650000.0,4.0,212.0,151
1504,2,2.0,950.0,705000.0,4.0,190.0,151
1505,3,1.5,1870.0,500000.0,4.5,340.0,44
1506,3,2.5,1060.0,765000.0,5.5,163.07692307692307,151
1507,3,2.5,1860.0,1025000.0,5.5,286.15384615384613,166
1508,3,1.5,1420.0,980000.0,4.5,258.1818181818182,151
1509,3,1.0,1390.0,850000.0,4.0,278.0,113
1510,3,2.0,1096.0,874500.0,5.0,182.66666666666666,151
1511,3,1.0,1100.0,468000.0,4.0,220.0,78
1512,3,1.0,1010.0,475000.0,4.0,202.0,44
1513,3,3.5,1730.0,975000.0,6.5,230.66666666666666,151
1514,2,1.5,1480.0,948800.0,3.5,328.8888888888889,100
1515,3,2.0,1890.0,700000.0,5.0,315.0,78
1516,4,2.0,2500.0,972500.0,6.0,357.14285714285717,113
1517,4,3.5,2840.0,925000.0,7.5,334.11764705882354,33
1518,3,2.0,1608.0,732000.0,5.0,268.0,166
1519,2,2.5,1701.0,1354000.0,4.5,309.27272727272725,57
1520,1,1.0,376.0,1000000.0,2.0,125.33333333333333,72
1521,1,2.0,1250.0,160000.0,3.0,312.5,88
1522,3,2.5,1790.0,1050000.0,5.5,275.38461538461536,151
1523,4,2.0,1670.0,650000.0,6.0,238.57142857142858,78
1524,3,2.0,1640.0,900000.0,5.0,273.3333333333333,60
1525,4,4.5,3228.0,2050000.0,8.5,339.7894736842105,70
1526,4,2.0,1720.0,705000.0,6.0,245.71428571428572,100
1527,4,2.0,2060.0,575000.0,6.0,294.2857142857143,44
1528,3,2.0,1840.0,865000.0,5.0,306.6666666666667,170
1529,4,3.5,3180.0,2485000.0,7.5,374.11764705882354,109
1530,3,3.0,1760.0,670000.0,6.0,251.42857142857142,78
1531,2,1.0,1350.0,799950.0,3.0,337.5,170
1532,2,2.0,1403.0,480000.0,4.0,280.6,78
1533,3,2.0,1740.0,1310000.0,5.0,290.0,72
1534,3,2.0,1490.0,900000.0,5.0,248.33333333333334,83
1535,3,3.0,2380.0,1385000.0,6.0,340.0,72
1536,1,1.0,815.0,465000.0,2.0,271.6666666666667,59
1537,4,3.5,2900.0,1337000.0,7.5,341.1764705882353,78
1538,5,3.0,2370.0,800000.0,8.0,263.3333333333333,100
1539,4,1.0,2470.0,770000.0,5.0,411.6666666666667,44
1540,4,1.0,1740.0,925000.0,5.0,290.0,70
1541,1,1.0,690.0,290000.0,2.0,230.0,61
1542,5,3.5,2610.0,915000.0,8.5,274.7368421052632,100
1543,4,3.5,2015.0,1240000.0,7.5,237.05882352941177,88
1544,5,3.5,3880.0,2975000.0,8.5,408.42105263157896,57
1545,4,2.0,2280.0,625000.0,6.0,325.7142857142857,44
1546,4,3.0,2570.0,1555000.0,7.0,321.25,73
1547,5,2.0,2740.0,1175000.0,7.0,342.5,166
1548,2,2.0,1469.0,900000.0,4.0,293.8,170
1549,3,2.5,2860.0,1630000.0,5.5,440.0,80
1550,2,2.0,1479.0,640000.0,4.0,295.8,88
1551,5,4.5,3370.0,1975000.0,9.5,320.95238095238096,151
1552,3,1.0,1300.0,1000000.0,4.0,260.0,61
1553,2,1.0,780.0,675000.0,3.0,195.0,100
1554,5,6.0,6990.0,1880000.0,11.0,582.5,166
1555,2,2.5,867.0,679000.0,4.5,157.63636363636363,170
1556,2,2.0,1217.0,787950.0,4.0,243.4,72
1557,3,2.5,2120.0,1365000.0,5.5,326.15384615384613,109
1558,2,2.0,1042.0,639000.0,4.0,208.4,23
1559,2,2.0,1163.0,648800.0,4.0,232.6,151
1560,3,3.5,1580.0,760000.0,6.5,210.66666666666666,113
1561,3,2.0,1740.0,1070000.0,5.0,290.0,170
1562,4,3.0,1810.0,1118000.0,7.0,226.25,88
1563,1,1.0,1186.0,665000.0,2.0,395.3333333333333,61
1564,3,1.0,1177.0,650000.0,4.0,235.4,80
1565,2,1.5,770.0,550000.0,3.5,171.11111111111111,88
1566,4,2.0,1870.0,1040000.0,6.0,267.14285714285717,72
1567,1,1.0,696.0,305000.0,2.0,232.0,170
1568,3,2.5,1380.0,523750.0,5.5,212.30769230769232,80
1569,2,1.0,1650.0,630000.0,3.0,412.5,78
1570,3,2.0,1640.0,700000.0,5.0,273.3333333333333,78
1571,3,3.5,1360.0,700000.0,6.5,181.33333333333334,166
1572,3,1.0,970.0,625000.0,4.0,194.0,27
1573,1,1.0,490.0,250000.0,2.0,163.33333333333334,14
1574,5,2.0,2180.0,950000.0,7.0,272.5,109
1575,4,3.5,2970.0,2080000.0,7.5,349.4117647058824,166
1576,4,2.0,2340.0,1800000.0,6.0,334.2857142857143,166
1577,3,3.0,1420.0,950000.0,6.0,202.85714285714286,170
1578,3,2.5,1520.0,818000.0,5.5,233.84615384615384,33
1579,2,2.0,1242.0,769950.0,4.0,248.4,109
1580,4,3.0,3410.0,1850000.0,7.0,426.25,113
1581,4,1.0,1150.0,575000.0,5.0,191.66666666666666,100
1582,1,1.0,691.0,321000.0,2.0,230.33333333333334,170
1583,3,2.0,1170.0,740000.0,5.0,195.0,113
1584,3,2.0,1360.0,850000.0,5.0,226.66666666666666,78
1585,2,2.0,1200.0,620000.0,4.0,240.0,78
1586,4,2.0,2680.0,950000.0,6.0,382.85714285714283,27
1587,2,1.0,670.0,510000.0,3.0,167.5,80
1588,1,1.0,545.0,350000.0,2.0,181.66666666666666,109
1589,3,3.5,1240.0,690000.0,6.5,165.33333333333334,88
1590,1,1.0,700.0,300000.0,2.0,233.33333333333334,61
1591,4,3.0,2940.0,1250000.0,7.0,367.5,80
1592,2,2.0,1187.0,750000.0,4.0,237.4,170
1593,4,2.0,1488.0,750000.0,6.0,212.57142857142858,170
1594,3,1.0,970.0,515000.0,4.0,194.0,41
1595,3,2.5,1681.0,610000.0,5.5,258.61538461538464,80
1596,2,2.0,1144.0,769950.0,4.0,228.8,83
1597,4,3.5,2860.0,1657500.0,7.5,336.47058823529414,72
1598,1,1.0,773.0,425000.0,2.0,257.6666666666667,60
1599,3,2.5,3100.0,2610000.0,5.5,476.9230769230769,57
1600,4,3.5,2400.0,1750000.0,7.5,282.3529411764706,166
1601,3,2.5,2920.0,985000.0,5.5,449.2307692307692,61
1602,2,1.0,876.0,550000.0,3.0,219.0,88
1603,5,3.0,3450.0,1981000.0,8.0,383.3333333333333,61
1604,3,2.5,1330.0,819999.0,5.5,204.6153846153846,83
1605,4,3.5,2440.0,1185000.0,7.5,287.05882352941177,78
1606,3,3.5,1580.0,950000.0,6.5,210.66666666666666,113
1607,3,2.0,2299.0,1435000.0,5.0,383.1666666666667,72
1608,1,1.0,594.0,360000.0,2.0,198.0,166
1609,1,1.0,475.0,385000.0,2.0,158.33333333333334,59
1610,5,3.0,2360.0,1240000.0,8.0,262.22222222222223,166
1611,4,3.0,1780.0,1184000.0,7.0,222.5,151
1612,3,2.0,2250.0,2080000.0,5.0,375.0,73
1613,2,2.0,1073.0,429900.0,4.0,214.6,61
1614,5,3.0,1900.0,895000.0,8.0,211.11111111111111,100
1615,5,2.5,3090.0,1600000.0,7.5,363.52941176470586,73
1616,5,6.5,6240.0,3122000.0,11.5,499.2,170
1617,1,1.0,573.0,310000.0,2.0,191.0,59
1618,2,1.0,770.0,640000.0,3.0,192.5,170
1619,1,1.0,820.0,590000.0,2.0,273.3333333333333,59
1620,3,2.0,1622.0,692950.0,5.0,270.3333333333333,78
1621,2,1.0,1210.0,725000.0,3.0,302.5,113
1622,3,1.5,1240.0,850000.0,4.5,225.45454545454547,151
1623,3,3.0,2080.0,762000.0,6.0,297.14285714285717,33
1624,2,2.0,875.0,625000.0,4.0,175.0,88
1625,1,1.0,597.0,360000.0,2.0,199.0,61
1626,2,2.0,1370.0,280000.0,4.0,274.0,44
1627,4,2.0,2425.0,1295000.0,6.0,346.42857142857144,73
1628,4,2.5,1760.0,925000.0,6.5,234.66666666666666,113
1629,2,2.5,994.0,670000.0,4.5,180.72727272727272,60
1630,1,1.0,515.0,387000.0,2.0,171.66666666666666,61
1631,3,3.5,1660.0,765000.0,6.5,221.33333333333334,113
1632,4,2.0,1730.0,875000.0,6.0,247.14285714285714,80
1633,5,3.0,1790.0,964000.0,8.0,198.88888888888889,78
1634,1,1.0,715.0,500000.0,2.0,238.33333333333334,61
1635,2,2.0,1470.0,718000.0,4.0,294.0,80
1636,3,2.0,2440.0,1000000.0,5.0,406.6666666666667,166
1637,4,2.0,2880.0,1485000.0,6.0,411.42857142857144,166
1638,3,2.0,1678.0,1160000.0,5.0,279.6666666666667,166
1639,3,2.0,1400.0,780000.0,5.0,233.33333333333334,151
1640,6,4.5,5200.0,3050000.0,10.5,452.17391304347825,113
1641,1,1.0,806.0,525000.0,2.0,268.6666666666667,60
1642,4,3.0,2311.0,1211000.0,7.0,288.875,170
1643,3,1.5,1060.0,535000.0,4.5,192.72727272727272,44
1644,2,1.0,1150.0,575000.0,3.0,287.5,100
1645,5,3.0,2580.0,1500000.0,8.0,286.6666666666667,61
1646,4,3.5,3240.0,2675000.0,7.5,381.1764705882353,73
1647,5,3.5,3710.0,2525000.0,8.5,390.5263157894737,72
1648,4,3.5,1632.0,825000.0,7.5,192.0,60
1649,6,7.0,4641.0,1850000.0,13.0,331.5,57
1650,3,3.5,1846.0,1170000.0,6.5,246.13333333333333,83
1651,2,2.0,1353.0,770000.0,4.0,270.6,170
1652,3,2.0,1240.0,705000.0,5.0,206.66666666666666,151
1653,2,1.0,1760.0,550000.0,3.0,440.0,80
1654,2,3.0,1290.0,845000.0,5.0,215.0,72
1655,1,1.5,1285.0,1250000.0,2.5,367.14285714285717,59
1656,4,2.5,3707.0,2100000.0,6.5,494.26666666666665,27
1657,3,2.0,1120.0,600000.0,5.0,186.66666666666666,78
1658,6,5.0,3300.0,3598950.0,11.0,275.0,73
1659,3,2.0,2160.0,825000.0,5.0,360.0,170
1660,2,1.0,1440.0,488000.0,3.0,360.0,41
1661,5,2.0,2567.0,1550000.0,7.0,320.875,113
1662,3,2.0,1960.0,865000.0,5.0,326.6666666666667,166
1663,3,3.5,1657.0,847198.0,6.5,220.93333333333334,113
1664,5,3.0,2610.0,1795000.0,8.0,290.0,61
1665,2,2.0,1213.0,800000.0,4.0,242.6,88
1666,1,1.0,777.0,244950.0,2.0,259.0,41
1667,3,3.5,1590.0,899000.0,6.5,212.0,113
1668,2,2.0,1893.0,727000.0,4.0,378.6,170
1669,3,1.5,1570.0,975000.0,4.5,285.45454545454544,151
1670,4,3.0,2440.0,1850000.0,7.0,305.0,72
1671,4,4.0,3463.0,2050000.0,8.0,384.77777777777777,57
1672,2,4.5,1840.0,1049000.0,6.5,245.33333333333334,166
1673,2,2.0,1554.0,660000.0,4.0,310.8,170
1674,1,1.0,567.0,451000.0,2.0,189.0,113
1675,1,1.0,665.0,479425.0,2.0,221.66666666666666,61
1676,2,1.0,950.0,337000.0,3.0,237.5,113
1677,2,2.0,1371.0,1295000.0,4.0,274.2,88
1678,3,2.0,2040.0,695000.0,5.0,340.0,113
1679,4,2.5,2780.0,1530000.0,6.5,370.6666666666667,60
1680,5,3.5,3410.0,1725000.0,8.5,358.94736842105266,170
1681,2,1.5,2280.0,650000.0,3.5,506.6666666666667,113
1682,3,2.0,2100.0,510000.0,5.0,350.0,44
1683,2,2.0,1101.0,780000.0,4.0,220.2,170
1684,4,3.5,1964.0,1180000.0,7.5,231.05882352941177,170
1685,3,1.5,1030.0,739000.0,4.5,187.27272727272728,78
1686,2,2.0,1042.0,630000.0,4.0,208.4,113
1687,3,3.5,1740.0,1020000.0,6.5,232.0,166
1688,1,2.0,1302.0,740000.0,3.0,325.5,59
1689,2,2.0,905.0,670000.0,4.0,181.0,59
1690,1,1.0,460.0,1250000.0,2.0,153.33333333333334,33
1691,3,2.0,1540.0,900000.0,5.0,256.6666666666667,109
1692,1,1.0,656.0,470000.0,2.0,218.66666666666666,61
1693,5,2.0,2800.0,1200000.0,7.0,350.0,166
1694,3,3.5,2480.0,1500000.0,6.5,330.6666666666667,109
1695,5,3.0,2170.0,740000.0,8.0,241.11111111111111,44
1696,5,4.0,2447.0,1500000.0,9.0,244.7,151
1697,3,2.0,2164.0,800000.0,5.0,360.6666666666667,151
1698,2,1.0,740.0,553500.0,3.0,185.0,80
1699,3,2.5,2080.0,1200000.0,5.5,320.0,88
1700,2,1.0,1800.0,25000000.0,3.0,450.0,73
1701,2,2.0,1180.0,527000.0,4.0,236.0,78
1702,3,2.0,2020.0,1625000.0,5.0,336.6666666666667,151
1703,3,3.5,1150.0,625000.0,6.5,153.33333333333334,166
1704,3,2.0,1220.0,824900.0,5.0,203.33333333333334,83
1705,2,1.0,810.0,435000.0,3.0,202.5,41
1706,1,1.0,696.0,400000.0,2.0,232.0,70
1707,3,3.5,2030.0,1200000.0,6.5,270.6666666666667,109
1708,5,3.5,3930.0,1800000.0,8.5,413.6842105263158,61
1709,5,2.0,2920.0,1359000.0,7.0,365.0,151
1710,4,2.0,1460.0,787500.0,6.0,208.57142857142858,88
1711,4,1.5,2770.0,850000.0,5.5,426.15384615384613,70
1712,2,2.0,1523.0,1425000.0,4.0,304.6,59
1713,3,3.5,1690.0,965000.0,6.5,225.33333333333334,166
1714,3,1.0,1170.0,825000.0,4.0,234.0,61
1715,4,2.0,2370.0,1125000.0,6.0,338.57142857142856,78
1716,1,1.0,712.0,620000.0,2.0,237.33333333333334,59
1717,2,1.0,976.0,475000.0,3.0,244.0,78
1718,2,2.0,1042.0,610000.0,4.0,208.4,60
1719,2,2.0,1040.0,685000.0,4.0,208.0,60
1720,1,1.0,722.0,452100.0,2.0,240.66666666666666,57
1721,2,2.0,1367.0,1350000.0,4.0,273.4,59
1722,1,1.0,733.0,490000.0,2.0,244.33333333333334,60
1723,2,1.0,970.0,480000.0,3.0,242.5,88
1724,3,2.0,1711.0,675500.0,5.0,285.1666666666667,78
1725,2,1.0,860.0,675000.0,3.0,215.0,78
1726,1,1.0,712.0,385000.0,2.0,237.33333333333334,61
1727,1,1.0,704.0,569000.0,2.0,234.66666666666666,113
1728,3,2.5,1790.0,590000.0,5.5,275.38461538461536,78
1729,3,2.0,2140.0,918000.0,5.0,356.6666666666667,170
1730,4,3.0,2040.0,940000.0,7.0,255.0,166
1731,3,2.0,1894.0,697000.0,5.0,315.6666666666667,113
1732,4,2.5,2750.0,1680000.0,6.5,366.6666666666667,57
1733,4,3.5,2900.0,1600000.0,7.5,341.1764705882353,83
1734,2,1.0,670.0,490000.0,3.0,167.5,78
1735,4,2.5,2190.0,1075000.0,6.5,292.0,60
1736,4,1.5,1810.0,764000.0,5.5,278.46153846153845,61
1737,3,3.0,1440.0,1050000.0,6.0,205.71428571428572,113
1738,3,2.0,2170.0,560000.0,5.0,361.6666666666667,44
1739,2,2.0,993.0,709600.0,4.0,198.6,166
1740,3,3.5,1450.0,835000.0,6.5,193.33333333333334,170
1741,4,3.5,2336.0,975000.0,7.5,274.8235294117647,170
1742,4,3.0,2320.0,1472500.0,7.0,290.0,57
1743,3,2.0,1470.0,600000.0,5.0,245.0,78
1744,1,1.0,672.0,485000.0,2.0,224.0,83
1745,3,1.5,990.0,775000.0,4.5,180.0,109
1746,4,3.0,2110.0,1180000.0,7.0,263.75,170
1747,3,1.0,1670.0,731000.0,4.0,334.0,60
1748,3,2.0,2060.0,756110.0,5.0,343.3333333333333,80
1749,3,1.0,1920.0,456000.0,4.0,384.0,41
1750,3,2.5,2910.0,1975000.0,5.5,447.6923076923077,61
1751,2,1.5,912.0,819980.0,3.5,202.66666666666666,166
1752,1,1.0,645.0,305000.0,2.0,215.0,80
1753,2,2.5,1160.0,850000.0,4.5,210.9090909090909,166
1754,3,1.0,2280.0,1005000.0,4.0,456.0,88
1755,3,2.5,1515.0,905000.0,5.5,233.07692307692307,60
1756,3,2.5,2600.0,875000.0,5.5,400.0,41
1757,3,2.0,1000.0,710000.0,5.0,166.66666666666666,109
1758,2,1.0,672.0,373000.0,3.0,168.0,44
1759,2,2.0,1320.0,860000.0,4.0,264.0,70
1760,3,2.0,2190.0,840000.0,5.0,365.0,78
1761,1,2.0,1517.0,1350000.0,3.0,379.25,73
1762,4,2.0,2160.0,1400000.0,6.0,308.57142857142856,109
1763,4,1.0,2290.0,905000.0,5.0,381.6666666666667,166
1764,3,1.0,1920.0,725000.0,4.0,384.0,151
1765,3,3.0,1540.0,800000.0,6.0,220.0,170
1766,2,2.0,983.0,542500.0,4.0,196.6,60
1767,2,1.5,1670.0,1025000.0,3.5,371.1111111111111,151
1768,2,2.0,880.0,614500.0,4.0,176.0,166
1769,2,2.0,1526.0,825000.0,4.0,305.2,61
1770,1,1.0,569.0,435000.0,2.0,189.66666666666666,14
1771,4,3.0,2700.0,1100000.0,7.0,337.5,72
1772,2,2.5,2282.0,475000.0,4.5,414.90909090909093,44
1773,7,3.5,4530.0,2950000.0,10.5,393.9130434782609,166
1774,1,1.0,698.0,399999.0,2.0,232.66666666666666,59
1775,3,2.0,1590.0,880000.0,5.0,265.0,151
1776,2,1.0,770.0,460000.0,3.0,192.5,88
1777,3,2.0,2840.0,1400000.0,5.0,473.3333333333333,72
1778,6,3.0,2350.0,850000.0,9.0,235.0,100
1779,1,1.0,630.0,335000.0,2.0,210.0,14
1780,1,1.0,482.0,220000.0,2.0,160.66666666666666,61
1781,4,3.5,4350.0,2000000.0,7.5,511.7647058823529,60
1782,1,3.0,1730.0,750000.0,4.0,346.0,100
1783,1,1.0,761.0,400000.0,2.0,253.66666666666666,61
1784,3,2.0,1684.0,870000.0,5.0,280.6666666666667,151
1785,3,2.5,2040.0,1200000.0,5.5,313.84615384615387,60
1786,2,2.0,1057.0,599900.0,4.0,211.4,73
1787,3,2.0,2256.0,1370000.0,5.0,376.0,70
1788,4,2.0,1900.0,670000.0,6.0,271.42857142857144,100
1789,2,1.0,760.0,775000.0,3.0,190.0,170
1790,2,1.0,780.0,395000.0,3.0,195.0,41
1791,4,3.0,3020.0,1499000.0,7.0,377.5,78
1792,1,2.5,2220.0,1200000.0,3.5,493.3333333333333,166
1793,2,2.0,877.0,415000.0,4.0,175.4,170
1794,4,2.0,1530.0,645000.0,6.0,218.57142857142858,100
1795,2,1.0,850.0,580000.0,3.0,212.5,100
1796,3,2.5,1860.0,1050000.0,5.5,286.15384615384613,60
1797,2,2.0,980.0,849950.0,4.0,196.0,100
1798,3,2.0,1470.0,933500.0,5.0,245.0,83
1799,2,1.0,980.0,598000.0,3.0,245.0,113
1800,2,2.0,1003.0,875000.0,4.0,200.6,59
1801,3,1.0,996.0,560000.0,4.0,199.2,78
1802,1,1.0,980.0,485000.0,2.0,326.6666666666667,78
1803,4,1.5,2380.0,937000.0,5.5,366.15384615384613,151
1804,2,2.0,2470.0,1525000.0,4.0,494.0,60
1805,4,4.0,2120.0,900000.0,8.0,235.55555555555554,60
1806,2,2.5,840.0,720000.0,4.5,152.72727272727272,170
1807,4,5.0,1910.0,800000.0,9.0,191.0,27
1808,2,1.0,1380.0,640000.0,3.0,345.0,78
1809,4,5.0,2390.0,1500000.0,9.0,239.0,151
1810,4,3.0,2840.0,1399990.0,7.0,355.0,109
1811,2,1.0,875.0,355000.0,3.0,218.75,170
1812,3,2.5,1813.0,1275000.0,5.5,278.9230769230769,88
